INDIVIDUAL_ID,AGERAW,GENDER,BBC_VMF,SKY_VMF,VIRGIN_VMF,ALBA,BBC1,BBC2,BBC4,CBBC,CBEEBIES,NEWS,PARLIAMENT
I-8036565_1,42,1,3,2,3,0,35.4,4.7,0,0,59.9,0,0
I-8036494_1,44,1,1,7,6,0,36.4,60.9,2.7,0,0,0,0
I-8036462_1,40,1,10,6,0,0,91.8,8.2,0,0,0,0,0
I-8036450_1,27,2,5,0,7,0,43.8,50.7,5.5,0,0,0,0
I-8036436_1,58,1,8,8,0,0,84.9,14.8,0.3,0,0,0,0
I-8036431_1,53,1,10,10,10,0,89.1,0.5,0,0,0,10.4,0
I-8036407_1,57,1,3,7,0,0,17.7,25.7,56.6,0,0,0,0
I-8036395_1,31,2,10,10,10,0,76.5,15.9,1.4,0,0,6.1,0
I-8036395_1,32,2,10,10,10,0,76.5,15.9,1.4,0,0,6.1,0
I-8036380_1,49,1,7,7,6,0,88.6,0.7,0.1,0,0,1.5,9.2
I-8036339_1,45,1,8,2,3,0,53.2,35.4,1.4,0,9.9,0,0
I-8036332_1,48,2,5,0,0,0,100,0,0,0,0,0,0
I-8036300_1,40,2,7,6,8,0,72.4,27.6,0,0,0,0,0
I-8036289_1,35,2,7,0,0,0,69.2,25.8,0.2,0,0,4.8,0
I-8036285_1,56,2,9,5,6,2.4,67.2,17.3,3.8,0,0,9.3,0
I-8036280_1,44,1,3,3,2,0,36.8,60.5,1.8,0,0.9,0,0
I-8036280_1,45,1,3,3,2,0,36.8,60.5,1.8,0,0.9,0,0
I-8036279_1,55,1,8,2,2,3.8,84.9,9.3,0.4,0,0,1.6,0
I-8036270_1,35,2,0,0,0,0,83.1,13,1.6,0,0,2.3,0
I-8036242_1,23,2,6,9,0,0,0,93.4,6.6,0,0,0,0
I-8036241_1,21,2,5,5,0,0,0,100,0,0,0,0,0
I-8036241_1,22,2,5,5,0,0,0,100,0,0,0,0,0
I-8036232_1,29,2,8,5,7,0,90.7,9.3,0,0,0,0,0
I-8036232_1,30,2,8,5,7,0,90.7,9.3,0,0,0,0,0
I-8036185_1,45,2,10,1,5,0,53,9,38,0,0,0,0
I-8036134_1,23,1,4,8,8,0,52,44,2,0,0,2,0
I-8036126_1,53,1,1,3,0,0,87.3,5.3,2.7,0,4.6,0,0
I-8036119_1,51,2,1,1,1,0,51.5,13.3,0,6,0,20,9.3
I-8036112_1,32,1,3,2,2,0,79.3,0,20.7,0,0,0,0
I-8036112_1,33,1,3,2,2,0,79.3,0,20.7,0,0,0,0
I-8036106_1,55,1,8,6,6,0,38.8,15.7,42.3,0,0,3.3,0
I-8036077_1,44,1,1,5,8,0,38.7,36.9,0.7,0,0,8.4,15.3
I-8036071_1,49,1,10,6,7,7.3,28.1,63.9,0.7,0,0,0,0
I-8036071_1,50,1,10,6,7,7.3,28.1,63.9,0.7,0,0,0,0
I-8036070_1,33,2,4,9,3,0,100,0,0,0,0,0,0
I-8036058_1,29,2,9,9,6,0,93.9,5.2,0,0,0,0.9,0
I-8036051_1,35,2,6,5,5,0,55.4,25,6.1,0,5.2,8.2,0
I-8036036_1,60,2,8,9,9,0,45.8,40,13,0,0,0.6,0.6
I-8036035_1,56,2,8,9,8,0,79.8,16.2,0,0,2.2,1.9,0
I-8035991_1,42,1,4,1,1,0,60.3,35.2,0,0,0,2.7,1.8
I-8035982_1,32,1,7,3,4,0,71.7,20.2,1.1,0,7,0,0
I-8035966_1,59,1,7,0,0,0,33,61.2,1.1,0,0,4.7,0
I-8035956_1,43,1,3,1,1,0,23.3,9.7,1.1,3.6,60.1,2.2,0
I-8035944_1,37,1,1,8,8,0,100,0,0,0,0,0,0
I-8035896_1,61,2,6,9,0,0,81.8,11.4,6.7,0,0,0,0
I-8035893_1,32,2,3,5,5,0,68.2,16.7,0,0,9.4,5.8,0
I-8035886_1,39,1,1,4,5,0,0,100,0,0,0,0,0
I-8035842_1,57,2,1,1,1,0,78.3,4.7,17,0,0,0,0
I-8035811_1,35,2,9,7,0,0,95.7,4.3,0,0,0,0,0
I-8035775_1,39,1,10,5,3,0,59.3,15.7,7.2,0,0,6.8,10.9
I-8035775_1,40,1,10,5,3,0,59.3,15.7,7.2,0,0,6.8,10.9
I-8035754_1,44,1,7,7,6,0,84.1,15.9,0,0,0,0,0
I-8035722_1,57,1,5,3,6,0,67.8,11.2,15,0,0,4.3,1.6
I-8035722_1,58,1,5,3,6,0,67.8,11.2,15,0,0,4.3,1.6
I-8035713_1,27,2,6,0,5,0,4.9,88.7,6.5,0,0,0,0
I-8035713_1,28,2,6,0,5,0,4.9,88.7,6.5,0,0,0,0
I-8035678_1,57,2,5,2,3,0,87,13,0,0,0,0,0
I-8035678_1,58,2,5,2,3,0,87,13,0,0,0,0,0
I-8035639_1,38,2,8,10,6,0,89.8,10.2,0,0,0,0,0
I-8035639_1,39,2,8,10,6,0,89.8,10.2,0,0,0,0,0
I-8035599_1,67,2,9,0,0,0,51.5,42.2,6.4,0,0,0,0
I-8035578_1,40,1,1,0,7,0,85.9,12.7,1.4,0,0,0,0
I-8035578_1,41,1,1,0,7,0,85.9,12.7,1.4,0,0,0,0
I-8035557_1,37,1,6,7,5,0,48,42.1,0.6,0,9.4,0,0
I-8035484_1,60,1,8,10,0,0,66,14.8,0,0,0,12.6,6.6
I-8035479_1,64,1,2,9,9,0,43.9,32.3,23.8,0,0,0,0
I-8035470_1,45,2,3,4,0,0,72.9,19.6,5.6,0,0,1.9,0
I-8035463_1,32,2,1,0,0,0,53,18.5,4.3,0,24.2,0,0
I-8035459_1,32,2,8,8,8,0,65,24.1,5.9,0,0.5,4.5,0
I-8035456_1,27,2,3,1,0,0,77.2,5.7,2.4,0,0.6,11.5,2.6
I-8035413_1,29,1,5,5,0,0,19.9,19.9,0,0,0,60.1,0
I-8035403_1,61,2,2,0,0,0,28,59.6,12.4,0,0,0,0
I-8035388_1,37,1,1,5,6,0,89.6,3,7.3,0,0,0,0
I-8035387_1,34,1,6,10,10,0,91.4,6,0,0,0,2.6,0
I-8035375_1,33,1,2,5,3,0,63,36.9,0.2,0,0,0,0
I-8035366_1,31,1,1,7,8,0,100,0,0,0,0,0,0
I-8035283_1,58,1,4,4,4,0,49.6,47.9,0,0,0,2.5,0
I-8035282_1,43,1,6,5,5,0,80.7,18.1,1.1,0,0,0,0
I-8035282_1,44,1,6,5,5,0,80.7,18.1,1.1,0,0,0,0
I-8035262_1,39,1,7,4,3,0,81,5.9,13.2,0,0,0,0
I-8035262_1,40,1,7,4,3,0,81,5.9,13.2,0,0,0,0
I-8035206_1,43,1,8,10,5,0,64.4,13.8,14.3,0,7.1,0.4,0
I-8035185_1,29,2,3,1,3,0,53.1,0,0,0,46.1,0.8,0
I-8035185_1,30,2,3,1,3,0,53.1,0,0,0,46.1,0.8,0
I-8035167_1,21,1,2,5,5,0,97.1,2.9,0,0,0,0,0
I-8035160_1,34,2,0,5,0,0,41.5,9.3,32.2,0,0,17.1,0
I-8035140_1,32,2,1,4,4,0,42.1,33.7,24.2,0,0,0,0
I-8035094_1,32,2,10,10,0,0,27.1,12.8,0,0.8,19.2,35.2,4.9
I-8034978_1,55,1,2,4,2,0,33,28.6,22.3,0,0,15.2,0.9
I-8034978_1,56,1,2,4,2,0,33,28.6,22.3,0,0,15.2,0.9
I-8034838_1,20,2,5,2,4,0,4.6,7.5,0,0,0,87.9,0
I-8034838_1,21,2,5,2,4,0,4.6,7.5,0,0,0,87.9,0
I-8034821_1,35,2,9,1,9,0,90.7,3.2,0,4.2,1.7,0.3,0
I-8034821_1,36,2,9,1,9,0,90.7,3.2,0,4.2,1.7,0.3,0
I-8034746_1,34,2,10,10,10,0,37.8,53.7,2.8,0,0,5.6,0
I-8034744_1,57,2,4,2,3,0,30.1,62.1,0.8,0,7,0,0
I-8034727_1,58,2,7,0,6,0,38.3,23.8,19.6,0,0,18.3,0
I-8034727_1,59,2,7,0,6,0,38.3,23.8,19.6,0,0,18.3,0
I-8034712_1,26,2,6,0,0,0,5.2,45.5,1.6,0,0,47.7,0
I-8034676_1,43,2,2,6,5,0,62.1,34.5,3.4,0,0,0,0
I-8034675_1,60,2,6,7,5,0,0,0,0,0,0,0,0
I-8034629_1,42,2,3,4,6,0,100,0,0,0,0,0,0
I-8034609_1,24,2,1,2,0,0,67.2,12.6,2.4,0,0,16.6,1.2
I-8034609_1,25,2,1,2,0,0,67.2,12.6,2.4,0,0,16.6,1.2
I-8034510_1,31,1,10,10,10,0,57.4,7,3.3,0,0,32.4,0
I-8034413_1,40,1,8,0,0,0,0,0,100,0,0,0,0
I-8034413_1,41,1,8,0,0,0,0,0,100,0,0,0,0
I-8034368_1,20,1,3,0,0,0,100,0,0,0,0,0,0
I-8034366_1,56,2,5,2,2,0,69.9,25.9,4.2,0,0,0,0
I-8034366_1,57,2,5,2,2,0,69.9,25.9,4.2,0,0,0,0
I-8034344_1,24,2,1,0,4,0,40.5,10.6,1.3,0,33.5,14,0
I-8034298_1,42,1,3,6,8,0,50.9,16,1.2,0,0,31.9,0
I-8034287_1,65,1,5,8,0,0,43.2,14.5,0,0,42.3,0,0
I-8034219_1,32,2,7,8,5,0,48.6,13.7,19.9,0,4.1,10.7,3
I-8034212_1,30,2,1,6,3,0,78.4,12,9.6,0,0,0,0
I-8034211_1,41,1,5,1,1,0,24.9,10.2,21.6,0,23,20.3,0
I-8034205_1,26,1,10,8,0,0,20.2,79.8,0,0,0,0,0
I-8034205_1,27,1,10,8,0,0,20.2,79.8,0,0,0,0,0
I-8034120_1,66,2,6,8,3,0,78.5,16.2,3.1,0,0,2.2,0
I-8034120_1,67,2,6,8,3,0,78.5,16.2,3.1,0,0,2.2,0
I-8034117_1,25,1,5,8,6,0,59,40,1,0,0,0,0
I-8034109_1,67,2,5,7,4,0,56.9,18.4,24.7,0,0,0,0
I-8034060_1,65,2,2,9,5,0,81.5,18.5,0,0,0,0,0
I-8034056_1,69,1,3,1,1,0,74.8,14.6,0,0,0,6.1,4.4
I-8034013_1,33,1,10,10,7,0,65.1,29.1,0,0,0,5.8,0
I-8033986_1,65,2,10,0,0,0,58.6,14.1,2,0,0,21.8,3.6
I-8033983_1,25,2,3,3,7,0,40.3,58.4,1.3,0,0,0,0
I-8033968_1,50,2,4,1,1,0,42.2,33,24.8,0,0,0,0
I-8033954_1,50,1,8,0,0,0,67,9.6,0.5,3.6,0,19.3,0
I-8033924_1,28,2,1,5,9,0,97.9,2.1,0,0,0,0,0
I-8033855_1,58,1,4,6,8,0,68.4,16.8,10.5,0,0,4.3,0
I-8033853_1,58,1,1,1,3,0,37.5,21.7,17.3,11.8,4,7.7,0
I-8033841_1,35,2,9,6,7,0,43,30.4,1.6,4,21,0,0
I-8033839_1,35,2,10,0,0,0,0,100,0,0,0,0,0
I-8033811_1,35,1,3,3,0,0,25,32.1,0,0,42.8,0,0
I-8033792_1,64,1,10,7,7,0,76.3,23.3,0,0,0,0,0.4
I-8033792_1,65,1,10,7,7,0,76.3,23.3,0,0,0,0,0.4
I-8033670_1,41,1,7,5,0,0,0,100,0,0,0,0,0
I-8033649_1,32,2,10,7,0,0,65.1,34.9,0,0,0,0,0
I-8033615_1,58,1,7,7,0,0,68.6,16.8,11.7,0,0.6,1.6,0.7
I-8033466_1,32,1,10,1,1,0,53.7,29.1,12.1,0,0,5.2,0
I-8033442_1,49,1,10,8,0,0,66.3,13.2,3.5,12.6,0,4.4,0
I-8033425_1,37,1,1,9,10,0,24.5,11.3,16.3,0,44.9,3,0
I-8033425_1,38,1,1,9,10,0,24.5,11.3,16.3,0,44.9,3,0
I-8033420_1,55,2,3,6,5,0.2,72.5,17.5,8.8,0,0.1,1,0
I-8033236_1,61,1,10,5,8,0,72.8,10.8,0.5,0,0,16,0
I-8033234_1,26,2,0,0,0,0,57.9,40.2,0,1.8,0,0,0
I-8033152_1,40,1,6,7,8,0,74.3,23.1,2.5,0,0,0,0
I-8033062_1,21,2,0,0,0,0,63.7,7.3,29.1,0,0,0,0
I-8033060_1,39,1,4,7,4,56.9,29.9,8.1,3,0,2,0,0
I-8033041_1,35,2,7,7,5,48.9,8.6,28.1,0,0,14.5,0,0
I-8032997_1,26,1,2,0,0,0,6.8,1.4,91.7,0,0,0,0
I-8032987_1,30,2,1,4,5,0,10.4,71.3,18.3,0,0,0,0
I-8032987_1,31,2,1,4,5,0,10.4,71.3,18.3,0,0,0,0
I-8032976_1,29,2,6,8,0,0,11.4,24.4,0,1.7,27.9,34.7,0
I-8032899_1,18,2,8,0,0,0,20.7,75,4.3,0,0,0,0
I-8032894_1,64,2,1,1,5,0,47.4,35.1,17.5,0,0,0,0
I-8032885_1,43,2,3,0,0,0,35.4,0.3,0,1.1,62.1,1.2,0
I-8032870_1,30,1,1,1,5,0,45.9,49.3,4.7,0,0,0,0
I-8032870_1,31,1,1,1,5,0,45.9,49.3,4.7,0,0,0,0
I-8032857_1,40,1,7,0,0,0,30.8,13.1,22.5,3.8,26.2,1.6,2
I-8032857_1,41,1,7,0,0,0,30.8,13.1,22.5,3.8,26.2,1.6,2
I-8032821_1,24,2,5,2,3,0,85.2,0,0,0,0,0,14.8
I-8032821_1,25,2,5,2,3,0,85.2,0,0,0,0,0,14.8
I-8032777_1,33,1,9,4,6,1.8,72.8,23.5,0,1.8,0,0,0
I-8032759_1,63,2,4,0,0,0,42.8,57.2,0,0,0,0,0
I-8032746_1,38,1,10,7,0,0,40.1,28.4,4.1,27.4,0,0,0
I-8032745_1,33,1,6,2,5,0.3,41.5,26.7,19.2,0,0,8.9,3.3
I-8032709_1,29,2,1,2,3,0,75.8,22,2.3,0,0,0,0
I-8032656_1,33,2,7,6,4,0,77.8,19,0,0,2.1,1.1,0
I-8032628_1,35,2,5,6,8,0,66.3,16.5,6,0,2.4,5,3.8
I-8032495_1,58,1,3,4,4,0,35.7,56.4,8,0,0,0,0
I-8032413_1,58,2,1,8,10,0,63.2,26.3,8.9,0,0,1.6,0
I-8032304_1,24,2,10,5,6,0,74.7,9.6,2.2,12.5,0,0.9,0
I-8032295_1,44,2,5,7,8,0,46.8,43.2,0.3,9.7,0,0,0
I-8032227_1,58,2,7,6,5,0,44.7,54.9,0.4,0,0,0,0
I-8032227_1,59,2,7,6,5,0,44.7,54.9,0.4,0,0,0,0
I-8032210_1,35,2,10,10,9,0,47.9,49.6,0,0,0,2.5,0
I-8032081_1,32,1,7,2,3,0,60.5,18.3,21.2,0,0,0,0
I-8032081_1,33,1,7,2,3,0,60.5,18.3,21.2,0,0,0,0
I-8032078_1,33,2,1,2,2,0,35,12,1.1,2.2,49.6,0,0
I-8032043_1,27,2,7,1,0,0,76,23.7,0.2,0,0,0,0
I-8032037_1,24,1,8,4,6,0,100,0,0,0,0,0,0
I-8031994_1,34,2,10,6,7,0,41.9,0,0,0,40.9,17.3,0
I-8031988_1,26,2,2,2,2,0,14.7,13.8,0,0,53.6,17.9,0
I-8031967_1,45,1,3,8,7,0,28.7,71.3,0,0,0,0,0
I-8031967_1,46,1,3,8,7,0,28.7,71.3,0,0,0,0,0
I-8031874_1,37,1,1,3,5,0,59.3,23,16.9,0,0,0.7,0
I-8031852_1,45,2,3,6,6,0,58.7,39.4,2,0,0,0,0
I-8031852_1,46,2,3,6,6,0,58.7,39.4,2,0,0,0,0
I-8031699_1,59,2,3,0,2,0,24.7,9.6,4.8,0,0,11.9,49
I-8031600_1,29,2,1,2,2,0,0,0,0,0,100,0,0
I-8031547_1,33,2,7,2,2,0,47,36.1,12.7,0,0,3.1,1.1
I-8031525_1,37,1,10,8,7,0,33.2,19,7.8,0,0,40,0
I-8031505_1,30,2,8,8,8,0,53,15.5,0,8.1,13.4,10,0
I-8031502_1,20,2,3,5,0,0,68.1,31.9,0,0,0,0,0
I-8031443_1,49,1,0,0,0,0,1,0,99,0,0,0,0
I-8031443_1,50,1,0,0,0,0,1,0,99,0,0,0,0
I-8031433_1,33,2,0,0,0,0,57.1,19.2,1.2,19.2,3.3,0,0
I-8031433_1,34,2,0,0,0,0,57.1,19.2,1.2,19.2,3.3,0,0
I-8031413_1,46,1,1,6,0,0,73.6,21.8,4.6,0,0,0,0
I-8031406_1,32,2,8,6,7,0,68.2,9.8,0,0,22,0,0
I-8031404_1,35,2,4,5,4,0,80.3,16.4,0,0,3.2,0,0
I-8031393_1,34,2,6,9,0,0,65.1,7,0,0,0,27.8,0
I-8031308_1,48,2,8,8,0,0,65.8,33.6,0.4,0,0,0.2,0
I-8031278_1,34,2,1,7,0,0,70.2,19.5,0,1.2,6.8,2.4,0
I-8031260_1,40,2,1,8,1,1.2,78.6,5.1,0,4.1,11,0,0
I-8031179_1,17,2,6,10,0,0,35.4,64.6,0,0,0,0,0
I-8031151_1,48,2,1,5,5,0,68.6,25.5,4.4,0.7,0,0.8,0
I-8031143_1,72,1,4,4,0,0,68.8,31.2,0,0,0,0,0
I-8031130_1,67,2,10,0,0,0,72,21.8,5.3,0,0.1,0.8,0
I-8031119_1,64,1,5,8,10,0,84.9,8.5,4.5,0,0,2.1,0
I-8031119_1,65,1,5,8,10,0,84.9,8.5,4.5,0,0,2.1,0
I-8031079_1,64,1,10,1,1,0,81.5,11.5,0.6,0,0,6.4,0
I-8031077_1,62,1,9,2,0,0.8,57.4,33.9,5.2,0.3,0.1,2.1,0.3
I-8031023_1,32,2,1,1,1,0,94.5,0,5.5,0,0,0,0
I-8030869_1,55,1,8,8,0,0,58.6,4.7,0.2,0,0,32.1,4.5
I-8030828_1,34,2,1,0,0,0,1.3,0.4,0.7,7.1,90.5,0,0
I-8030828_1,35,2,1,0,0,0,1.3,0.4,0.7,7.1,90.5,0,0
I-8030712_1,34,2,2,3,4,0,33.5,55.8,0,0,10.6,0,0
I-8030710_1,30,1,8,0,0,0,93.1,6.9,0,0,0,0,0
I-8030661_1,51,2,5,0,0,0,86,13.7,0,0,0,0.3,0
I-8030661_1,52,2,5,0,0,0,86,13.7,0,0,0,0.3,0
I-8030504_1,31,2,0,0,0,0,64.6,33.3,2.1,0,0,0,0
I-8030466_1,50,1,1,0,0,0,41.1,27.2,31.7,0,0,0,0
I-8030466_1,51,1,1,0,0,0,41.1,27.2,31.7,0,0,0,0
I-8030465_1,35,2,10,0,0,0,79.1,7,0.4,0,13.4,0,0
I-8030465_1,36,2,10,0,0,0,79.1,7,0.4,0,13.4,0,0
I-8030461_1,19,2,7,3,7,0.4,97.9,1.7,0,0,0,0,0
I-8030461_1,20,2,7,3,7,0.4,97.9,1.7,0,0,0,0,0
I-8030330_1,26,2,9,0,0,0,70.1,16.9,6.9,1.2,0,4.9,0
I-8030321_1,56,2,8,0,0,0,44,13.2,42.1,0.6,0,0,0
I-8030313_1,22,2,5,7,4,0,64.1,30.4,2.8,0.6,2.2,0,0
I-8030285_1,52,2,1,2,0,0,66.7,29.5,3.8,0,0,0,0
I-8030219_1,49,1,1,1,0,0,92.1,7.1,0,0,0,0.7,0
I-8030196_1,51,1,1,1,1,0,8.5,22.5,37.5,5.9,0,25.6,0
I-8030104_1,34,1,9,7,7,0,81.6,13.9,4.5,0,0,0,0
I-8030095_1,43,1,10,1,5,0,44.6,19.7,35.7,0,0,0,0
I-8030076_1,44,1,10,5,5,0,67.6,26.6,4.2,1.5,0,0.1,0
I-8030066_1,29,2,3,0,0,0,23.2,0,0,0,74.1,2.2,0.5
I-8030012_1,38,1,5,5,0,0,70.8,29.2,0,0,0,0,0
I-8030004_1,21,1,8,1,6,0,42.9,57.1,0,0,0,0,0
I-8030001_1,46,1,6,6,0,0,98.7,0.6,0.6,0,0,0,0
I-8029994_1,42,2,5,6,3,0,50.2,12.4,19,0,2.2,12.7,3.5
I-8029994_1,43,2,5,6,3,0,50.2,12.4,19,0,2.2,12.7,3.5
I-8029986_1,37,1,5,0,0,0,0,0,0,0,100,0,0
I-8029984_1,36,1,0,0,0,0,0,100,0,0,0,0,0
I-8029953_1,28,2,9,1,1,0,97,3,0,0,0,0,0
I-8029919_1,33,2,1,1,1,0,60.5,5.2,3,0,9.9,21.4,0
I-8029901_1,43,1,8,5,5,0,55,15.3,0,4.6,16.4,4.7,3.9
I-8029901_1,44,1,8,5,5,0,55,15.3,0,4.6,16.4,4.7,3.9
I-8029852_1,60,1,7,8,0,0,55.2,35.4,2.8,0,0,3.2,3.2
I-8029850_1,44,1,6,3,3,0,100,0,0,0,0,0,0
I-8029845_1,40,1,5,7,0,0.8,78.4,20.3,0,0,0,0.5,0
I-8029839_1,62,1,1,0,8,0,60,13.1,0,0,26.9,0,0
I-8029836_1,47,1,10,5,5,0,69.9,28.3,1.5,0,0,0.2,0
I-8029836_1,48,1,10,5,5,0,69.9,28.3,1.5,0,0,0.2,0
I-8029804_1,60,2,10,10,0,0,52.9,12.3,34.8,0,0,0,0
I-8029796_1,31,2,3,4,0,0,50,15.8,1.4,0,5.6,27.2,0
I-8029796_1,32,2,3,4,0,0,50,15.8,1.4,0,5.6,27.2,0
I-8029771_1,64,2,8,8,8,0,79.9,14,0,0.2,0,5.8,0.2
I-8029771_1,65,2,8,8,8,0,79.9,14,0,0.2,0,5.8,0.2
I-8029768_1,37,1,6,10,6,0,100,0,0,0,0,0,0
I-8029760_1,61,2,5,7,0,0,47.4,52.4,0,0,0,0.2,0
I-8029760_1,62,2,5,7,0,0,47.4,52.4,0,0,0,0.2,0
I-8029754_1,36,2,1,5,5,0,0,100,0,0,0,0,0
I-8029744_1,52,1,3,7,4,0,48,41,10.7,0.3,0,0,0
I-8029699_1,22,2,4,3,3,0,52.9,12.2,0,0,34.2,0.7,0
I-8029699_1,23,2,4,3,3,0,52.9,12.2,0,0,34.2,0.7,0
I-8029691_1,58,2,1,1,4,0,83.6,5.3,4.4,0,0,6.7,0
I-8029634_1,78,2,10,10,0,0,56.6,36.1,0,0,0,0,7.2
I-8029584_1,67,2,7,4,0,12.6,69.9,14.4,0,0,0.1,2.9,0
I-8029503_1,59,1,4,1,5,0,76.7,9.8,0,0,2.4,11.2,0
I-8029430_1,24,1,1,10,0,0,37.1,11,14.7,0,0,37.2,0
I-8029428_1,32,2,1,1,1,0,54,4.1,1.8,8.1,31.2,0.7,0
I-8029420_1,33,1,8,4,5,0,23.7,4.2,10.8,0,61.4,0,0
I-8029409_1,50,1,10,7,0,0,87.3,8.2,0.7,0.1,1.9,1.9,0
I-8029409_1,51,1,10,7,0,0,87.3,8.2,0.7,0.1,1.9,1.9,0
I-8029341_1,39,1,0,0,0,0,40,60,0,0,0,0,0
I-8029337_1,44,1,10,3,4,0,44.4,13,0,0,42.7,0,0
I-8029331_1,50,2,5,8,7,0,86.4,12.5,0.9,0,0,0.1,0
I-8029311_1,21,2,8,0,0,0,55.6,44.4,0,0,0,0,0
I-8029306_1,36,1,4,9,6,0,67.7,25.2,0.7,0,0,6,0.4
I-8029306_1,37,1,4,9,6,0,67.7,25.2,0.7,0,0,6,0.4
I-8029270_1,33,1,10,2,1,0,84.6,7.4,0,0,7.9,0,0
I-8029163_1,58,1,6,1,1,0.9,37.1,21.9,6.3,0,0,31.7,2.1
I-8029061_1,44,1,7,8,0,0,94.2,5.3,0.1,0,0.3,0,0
I-8029042_1,28,1,2,3,3,0,59.8,38.9,0,0,0,0,1.3
I-8029011_1,44,1,8,8,0,0,64.7,7.7,10.1,0,4.2,9.9,3.4
I-8028997_1,48,1,8,3,0,33.6,25,11.1,10.1,0,0,17.8,2.4
I-8028997_1,49,1,8,3,0,33.6,25,11.1,10.1,0,0,17.8,2.4
I-8028971_1,28,2,5,7,6,0,29.7,7.1,1,8.2,54.1,0,0
I-8028971_1,29,2,5,7,6,0,29.7,7.1,1,8.2,54.1,0,0
I-8028917_1,62,2,4,3,4,0,54.5,19.2,7.4,6.9,10.6,1.5,0
I-8028917_1,63,2,4,3,4,0,54.5,19.2,7.4,6.9,10.6,1.5,0
I-8028887_1,58,1,5,4,3,0,100,0,0,0,0,0,0
I-8028877_1,59,2,1,1,1,0,83.2,16.8,0,0,0,0,0
I-8028875_1,35,2,1,7,10,0,100,0,0,0,0,0,0
I-8028875_1,36,2,1,7,10,0,100,0,0,0,0,0,0
I-8028852_1,51,1,8,0,7,0,53.6,10.9,20.8,0,0,14.5,0.2
I-8028821_1,35,2,1,5,2,0,13.1,83.3,3.6,0,0,0,0
I-8028816_1,35,2,9,10,8,0,63.1,24,0,12.9,0,0,0
I-8028803_1,46,1,3,6,7,0,70.7,21.2,7.6,0,0,0,0.4
I-8028803_1,47,1,3,6,7,0,70.7,21.2,7.6,0,0,0,0.4
I-8028751_1,58,2,10,8,8,0,54.7,15.1,7.3,0,0,16.9,5.9
I-8028740_1,25,2,5,5,1,0,53.9,24.8,21.3,0,0,0,0
I-8028709_1,60,1,6,0,0,0,80.3,17.4,0,0,0,0,2.3
I-8028684_1,33,2,10,3,7,0,57.9,15,1.2,0,0,11.1,14.8
I-8028665_1,53,1,9,7,2,0,92.1,5.2,0,0,0,2.8,0
I-8028652_1,52,2,1,8,0,0,8.5,14.3,0,0,0,0,77.2
I-8028648_1,38,2,1,2,2,0,89.4,8,0.2,0,1.8,0.6,0
I-8028630_1,65,2,10,8,9,0,86.4,7.2,5,0,0,0.9,0.4
I-8028615_1,49,1,10,5,5,0,79,18.6,2.4,0,0,0,0
I-8028612_1,25,2,6,6,8,0,17.2,17.2,0,0,0,65.5,0
I-8028555_1,61,2,3,2,3,0,84,4.4,5.3,1.5,2.9,1.9,0
I-8028525_1,37,1,5,6,8,0.4,63.3,29.4,6.9,0,0,0,0
I-8028503_1,35,2,5,2,2,0,87.3,12.7,0,0,0,0,0
I-8028459_1,45,1,8,8,0,0,48.8,34.8,13.3,0,0.2,1.3,1.6
I-8028459_1,46,1,8,8,0,0,48.8,34.8,13.3,0,0.2,1.3,1.6
I-8028434_1,40,2,2,2,6,0,87.3,11.6,0,0,0,1.1,0
I-8028411_1,60,1,8,4,3,0,63.8,19.3,6.7,7.8,1.8,0.5,0
I-8028406_1,41,1,1,10,9,0,65.7,14.8,19.5,0,0,0,0
I-8028406_1,42,1,1,10,9,0,65.7,14.8,19.5,0,0,0,0
I-8028355_1,45,2,9,0,0,0,88.9,11.1,0,0,0,0,0
I-8028346_1,55,1,8,8,6,0,27.7,20.2,2.2,0,0,40.9,8.9
I-8028340_1,34,2,4,1,3,0,79.8,10.3,5.9,0,0,4,0
I-8028340_1,35,2,4,1,3,0,79.8,10.3,5.9,0,0,4,0
I-8028333_1,44,1,7,5,7,0,63.1,16.8,0,7.3,12.1,0.6,0
I-8028314_1,52,1,6,7,7,0,64.4,13.7,8.3,0,0,4.3,9.2
I-8028294_1,33,2,1,2,2,0,20.4,4.6,0,3.7,59.8,11.5,0
I-8028294_1,34,2,1,2,2,0,20.4,4.6,0,3.7,59.8,11.5,0
I-8028281_1,42,1,3,2,4,0,82.6,14.1,0,3.3,0,0,0
I-8028281_1,43,1,3,2,4,0,82.6,14.1,0,3.3,0,0,0
I-8028257_1,35,2,0,3,4,0,40,0,60,0,0,0,0
I-8028229_1,41,1,1,2,5,0,59.9,40.1,0,0,0,0,0
I-8028217_1,33,2,8,5,5,0,3.5,23.5,0,0,73,0,0
I-8028213_1,39,1,3,6,0,0,52,20.2,17.9,0,10,0,0
I-8028144_1,51,1,0,0,0,0,71.2,14.7,10.5,3.5,0,0,0
I-8028127_1,50,1,5,3,6,0,45.2,32.7,21.2,0,0,0.9,0
I-8028112_1,52,1,7,7,9,0,90.1,4.2,3.5,0,0,2.2,0
I-8028039_1,38,1,3,7,8,0,44.1,25,9,0,18.9,3.1,0
I-8028034_1,35,1,5,6,6,0,49.5,21.8,0,0,0,28.8,0
I-8028024_1,20,1,6,8,5,0,33.1,66.9,0,0,0,0,0
I-8028007_1,57,1,10,6,0,0,66.6,17.9,12.1,0,0,1.4,2
