INDIVIDUAL_ID,STREAM_LABEL,AVG_DURATION_SEC
I-8035722_1,BBC News - TV,1108.5
I-8035722_1,BBC Parliament - TV,418
I-8035722_1,BBC1 Midlands West,17337.2
I-8035722_1,BBC2 England,2873.125
I-8035722_1,BBC4 TV - TV,3848.3333333333335
I-8035754_1,BBC1 North East and Cumbria,20854
I-8035754_1,BBC2 England,3957
I-8035775_1,BBC News - TV,3480
I-8035775_1,BBC Parliament - TV,5578
I-8035775_1,BBC1 North East and Cumbria,30246.4
I-8035775_1,BBC2 England,8011.111111111111
I-8035775_1,BBC4 TV - TV,3656
I-8035811_1,BBC1 South,33695.75
I-8035811_1,BBC2 England,1518
I-8035842_1,BBC1 Midlands West,2475.3333333333335
I-8035842_1,BBC2 England,148.5
I-8035842_1,BBC4 TV - TV,537.5
I-8035886_1,BBC2 England,59
I-8035893_1,BBC News - TV,237.5
I-8035893_1,BBC1 North East and Cumbria,2811.3333333333335
I-8035893_1,BBC2 England,687.75
I-8035893_1,CBeebies - TV,388.25
I-8035896_1,BBC1 Yorkshire and Lincolnshire,22137.083333333332
I-8035896_1,BBC2 England,3091.1666666666665
I-8035896_1,BBC4 TV - TV,1825
I-8035944_1,BBC1 Yorkshire and Lincolnshire,4974
I-8035956_1,BBC News - TV,358
I-8035956_1,BBC1 West,3823.8333333333335
I-8035956_1,BBC2 England,1598
I-8035956_1,BBC4 TV - TV,178
I-8035956_1,CBBC - TV,599
I-8035956_1,CBeebies - TV,9871
I-8035966_1,BBC News - TV,479
I-8035966_1,BBC1 South,3393.4545454545455
I-8035966_1,BBC2 England,6286.833333333333
I-8035966_1,BBC4 TV - TV,118
I-8035982_1,BBC1 Midlands East,7703.9
I-8035982_1,BBC2 England,2167.5
I-8035982_1,BBC4 TV - TV,118
I-8035982_1,CBeebies - TV,748.5
I-8035991_1,BBC News - TV,178
I-8035991_1,BBC Parliament - TV,118
I-8035991_1,BBC1 Scotland,3952.875
I-8035991_1,BBC2 Scotland,2303
I-8036035_1,BBC News - TV,1961
I-8036035_1,BBC1 South East,84528.375
I-8036035_1,BBC2 England,17120.875
I-8036035_1,CBeebies - TV,2294.6666666666665
I-8036036_1,BBC News - TV,118
I-8036036_1,BBC Parliament - TV,118
I-8036036_1,BBC1 Midlands East,9579.333333333334
I-8036036_1,BBC2 England,8364.333333333334
I-8036036_1,BBC4 TV - TV,2722
I-8036051_1,BBC News - TV,1347
I-8036051_1,BBC1 North West,9090.454545454546
I-8036051_1,BBC2 England,4104.8
I-8036051_1,BBC4 TV - TV,1003
I-8036051_1,CBeebies - TV,852.25
I-8036058_1,BBC News - TV,178
I-8036058_1,BBC1 London,18349.2
I-8036058_1,BBC2 England,1006
I-8036070_1,BBC1 North East and Cumbria,1828
I-8036071_1,BBC Alba - TV,599
I-8036071_1,BBC1 Scotland,2313.1666666666665
I-8036071_1,BBC2 Scotland,5265.5
I-8036071_1,BBC4 TV - TV,59
I-8036077_1,BBC News - TV,2172.6666666666665
I-8036077_1,BBC Parliament - TV,3985.3333333333335
I-8036077_1,BBC1 Scotland,10042
I-8036077_1,BBC2 Scotland,9590.666666666666
I-8036077_1,BBC4 TV - TV,178
I-8036106_1,BBC News - TV,627.5
I-8036106_1,BBC1 Wales,7334.333333333333
I-8036106_1,BBC2 Wales,2961.2
I-8036106_1,BBC4 TV - TV,7994.5
I-8036112_1,BBC1 Scotland,2278
I-8036112_1,BBC4 TV - TV,595
I-8036119_1,BBC News - TV,12593
I-8036119_1,BBC Parliament - TV,5875
I-8036119_1,BBC1 Scotland,32454.714285714286
I-8036119_1,BBC2 Scotland,8360.666666666666
I-8036119_1,CBBC - TV,3779
I-8036126_1,BBC1 South West,59381.75
I-8036126_1,BBC2 England,3627.1111111111113
I-8036126_1,BBC4 TV - TV,1865.6
I-8036126_1,CBeebies - TV,3118
I-8036134_1,BBC News - TV,176
I-8036134_1,BBC1 London,4531.5
I-8036134_1,BBC2 England,3835.5
I-8036134_1,BBC4 TV - TV,176
I-8036185_1,BBC1 Ulster,14961.75
I-8036185_1,BBC2 Northern Ireland,2545
I-8036185_1,BBC4 TV - TV,10713
I-8036232_1,BBC1 South West,7310
I-8036232_1,BBC2 England,747
I-8036241_1,BBC2 England,59
I-8036242_1,BBC2 England,838
I-8036242_1,BBC4 TV - TV,59
I-8036270_1,BBC News - TV,1228.3333333333333
I-8036270_1,BBC1 London,44888
I-8036270_1,BBC2 England,7008.272727272727
I-8036270_1,BBC4 TV - TV,888.3333333333334
I-8036279_1,BBC Alba - TV,1457
I-8036279_1,BBC News - TV,609.2
I-8036279_1,BBC1 Scotland,32849.72727272727
I-8036279_1,BBC2 Scotland,3614.181818181818
I-8036279_1,BBC4 TV - TV,148
I-8036280_1,BBC1 Midlands East,4969.666666666667
I-8036280_1,BBC2 England,8167.333333333333
I-8036280_1,BBC4 TV - TV,238
I-8036280_1,CBeebies - TV,118
I-8036285_1,BBC Alba - TV,838
I-8036285_1,BBC News - TV,3220.5
I-8036285_1,BBC1 London,23177.7
I-8036285_1,BBC2 England,5948.444444444444
I-8036285_1,BBC4 TV - TV,1296.6666666666667
I-8036289_1,BBC News - TV,1137
I-8036289_1,BBC1 South,16548.727272727272
I-8036289_1,BBC2 England,6159.181818181818
I-8036289_1,BBC4 TV - TV,59
I-8036300_1,BBC1 Ulster,3623
I-8036300_1,BBC2 Northern Ireland,1379
I-8036332_1,BBC1 Ulster,20402
I-8036339_1,BBC1 South,7915.625
I-8036339_1,BBC2 England,5272.333333333333
I-8036339_1,BBC4 TV - TV,209
I-8036339_1,CBeebies - TV,1477.8333333333333
I-8036380_1,BBC News - TV,623.4285714285714
I-8036380_1,BBC Parliament - TV,3926
I-8036380_1,BBC1 North East and Cumbria,37822.125
I-8036380_1,BBC2 England,278
I-8036380_1,BBC4 TV - TV,59
I-8036395_1,BBC News - TV,3419
I-8036395_1,BBC1 South,42767.36363636364
I-8036395_1,BBC2 England,8881.727272727272
I-8036395_1,BBC4 TV - TV,807.25
I-8036407_1,BBC1 North East and Cumbria,1993.6666666666667
I-8036407_1,BBC2 England,2905.1666666666665
I-8036407_1,BBC4 TV - TV,6389.6
I-8036431_1,BBC News - TV,1198
I-8036431_1,BBC1 Scotland,10317
I-8036431_1,BBC2 Scotland,59
I-8036436_1,BBC1 South West,25083.454545454544
I-8036436_1,BBC2 England,4380.833333333333
I-8036436_1,BBC4 TV - TV,88.5
I-8036450_1,BBC1 London,3101
I-8036450_1,BBC2 England,3595.3333333333335
I-8036450_1,BBC4 TV - TV,388.5
I-8036462_1,BBC1 South West,41980
I-8036462_1,BBC2 England,3774
I-8036494_1,BBC1 Yorkshire and Lincolnshire,6258.6
I-8036494_1,BBC2 England,10479.125
I-8036494_1,BBC4 TV - TV,458
I-8036565_1,BBC1 London,1343.5
I-8036565_1,BBC2 England,178
I-8036565_1,CBeebies - TV,2277
I-8036588_1,BBC1 Yorkshire and Lincolnshire,3356.4
I-8036588_1,BBC2 England,1155.5714285714287
I-8036588_1,BBC4 TV - TV,58
I-8036589_1,BBC1 Wales,10286
I-8036589_1,BBC2 Wales,239
I-8036661_1,BBC News - TV,237.5
I-8036661_1,BBC1 North East and Cumbria,7177.333333333333
I-8036661_1,BBC2 England,1734.3333333333333
I-8036661_1,BBC4 TV - TV,59
I-8036731_1,BBC1 Scotland,10139
I-8036848_1,BBC News - TV,4313
I-8036848_1,BBC1 London,2768.5
I-8036848_1,BBC2 England,2187.5454545454545
I-8036848_1,CBBC - TV,298
I-8036848_1,CBeebies - TV,3703.222222222222
I-8036851_1,BBC1 London,179
I-8036863_1,BBC1 South,5827.75
I-8036863_1,BBC2 England,1656
I-8036868_1,BBC1 Yorkshire and Lincolnshire,5148
I-8036868_1,BBC2 England,419
I-8036915_1,BBC News - TV,239
I-8036915_1,BBC1 London,29082.2
I-8036915_1,BBC2 England,972
I-8036915_1,BBC4 TV - TV,2017
I-8036932_1,BBC News - TV,17435.083333333332
I-8036932_1,BBC Parliament - TV,327.5
I-8036932_1,BBC1 Wales,29376.333333333332
I-8036932_1,BBC2 Wales,11299.916666666666
I-8036932_1,BBC4 TV - TV,1934.2222222222222
I-8036932_1,CBBC - TV,958
I-8036935_1,BBC Alba - TV,1763.4444444444443
I-8036935_1,BBC1 Scotland,2500.5
I-8036935_1,BBC2 Scotland,2727.3333333333335
I-8036935_1,BBC4 TV - TV,328
I-8036999_1,BBC News - TV,3039.285714285714
I-8036999_1,BBC Parliament - TV,178
I-8036999_1,BBC1 North East and Cumbria,21936.333333333332
I-8036999_1,BBC2 England,2402.25
I-8036999_1,BBC4 TV - TV,1354.2
I-8037016_1,BBC1 North East and Cumbria,6899
I-8037077_1,BBC1 London,3594.5
I-8037096_1,BBC1 Scotland,2574.5
I-8037096_1,CBeebies - TV,34436
I-8037100_1,BBC1 Scotland,27828.727272727272
I-8037100_1,BBC2 Scotland,11390.1
I-8037100_1,BBC4 TV - TV,2115.5714285714284
I-8037101_1,BBC Alba - TV,118
I-8037101_1,BBC News - TV,3987.5
I-8037101_1,BBC Parliament - TV,118
I-8037101_1,BBC1 London,14561.3
I-8037101_1,BBC2 England,2364.5
I-8037101_1,BBC4 TV - TV,178
I-8037102_1,BBC1 London,12451.363636363636
I-8037102_1,BBC2 England,567.3333333333334
I-8037102_1,BBC4 TV - TV,192.5
I-8037102_1,CBeebies - TV,1829.4285714285713
I-8037112_1,BBC News - TV,118.5
I-8037112_1,BBC1 East of England,42169
I-8037112_1,BBC2 England,8577.42857142857
I-8037112_1,BBC4 TV - TV,2610
I-8037113_1,BBC News - TV,4733.833333333333
I-8037113_1,BBC Parliament - TV,297
I-8037113_1,BBC1 North West,36360.916666666664
I-8037113_1,BBC2 England,11260.416666666666
I-8037113_1,BBC4 TV - TV,179
I-8037141_1,BBC1 Midlands East,3437.1666666666665
I-8037141_1,BBC2 England,30413.5
I-8037141_1,BBC4 TV - TV,118
I-8037146_1,BBC News - TV,19842.833333333332
I-8037146_1,BBC Parliament - TV,118
I-8037146_1,BBC1 East of England,6971.583333333333
I-8037146_1,BBC2 England,2449.777777777778
I-8037146_1,BBC4 TV - TV,7018
I-8037146_1,CBeebies - TV,3288
I-8037154_1,BBC News - TV,178
I-8037154_1,BBC1 North West,6681.875
I-8037154_1,BBC2 England,6659
I-8037154_1,BBC4 TV - TV,296
I-8037159_1,BBC1 Scotland,958.3333333333334
I-8037159_1,BBC2 Scotland,118
I-8037159_1,BBC4 TV - TV,59
I-8037159_1,CBBC - TV,118
I-8037195_1,BBC News - TV,566
I-8037195_1,BBC1 North West,7211.6
I-8037195_1,BBC2 England,477.6666666666667
I-8037195_1,CBeebies - TV,837
I-8037211_1,BBC1 North East and Cumbria,4646.5
I-8037211_1,BBC2 England,1554
I-8037211_1,CBeebies - TV,8527.5
I-8037235_1,BBC Alba - TV,298
I-8037235_1,BBC1 Midlands East,11600.75
I-8037235_1,BBC2 England,359
I-8037235_1,BBC4 TV - TV,1398.3333333333333
I-8037311_1,BBC News - TV,2128.2727272727275
I-8037311_1,BBC Parliament - TV,358.5
I-8037311_1,BBC1 Midlands West,24561.545454545456
I-8037311_1,BBC2 England,4994.090909090909
I-8037311_1,BBC4 TV - TV,3972.2
I-8037311_1,CBBC - TV,598
I-8037315_1,BBC News - TV,8154.636363636364
I-8037315_1,BBC1 London,21912
I-8037315_1,BBC2 England,5515.454545454545
I-8037315_1,BBC4 TV - TV,3661.222222222222
I-8037315_1,CBBC - TV,1314.5
I-8037315_1,CBeebies - TV,4176.454545454545
I-8037321_1,BBC Alba - TV,618.3333333333334
I-8037321_1,BBC News - TV,658.5
I-8037321_1,BBC1 Scotland,24276.444444444445
I-8037321_1,BBC2 Scotland,6285.714285714285
I-8037321_1,BBC4 TV - TV,59
I-8037327_1,BBC1 North East and Cumbria,19136.555555555555
I-8037327_1,BBC2 England,3066.3333333333335
I-8037327_1,BBC4 TV - TV,4614.5
I-8037364_1,BBC1 Wales,118
I-8037364_1,BBC2 Wales,59
I-8037372_1,BBC1 London,1069.1818181818182
I-8037372_1,BBC2 England,357.5
I-8037372_1,CBeebies - TV,957.5
I-8037374_1,BBC1 Yorkshire and Lincolnshire,33870.333333333336
I-8037374_1,BBC2 England,1881.4
I-8037374_1,BBC4 TV - TV,59
I-8037380_1,BBC News - TV,1439
I-8037380_1,BBC1 Scotland,20876.5
I-8037380_1,BBC2 Scotland,3868.25
I-8037380_1,CBBC - TV,6354.666666666667
I-8037387_1,BBC1 South,16666
I-8037387_1,BBC2 England,298
I-8037387_1,BBC4 TV - TV,6023
I-8037398_1,BBC1 South,2871
I-8037398_1,BBC2 England,59
I-8037402_1,BBC News - TV,1363
I-8037402_1,BBC1 East of England,28200.85714285714
I-8037402_1,BBC2 England,4626.714285714285
I-8037402_1,BBC4 TV - TV,238
I-8037415_1,BBC1 Midlands West,358
I-8037415_1,BBC2 England,209
I-8037422_1,BBC1 London,12582
I-8037430_1,BBC News - TV,179
I-8037430_1,CBeebies - TV,2938
I-8037441_1,BBC News - TV,118
I-8037441_1,BBC1 North West,8561
I-8037441_1,BBC2 England,1378.5
I-8037441_1,CBeebies - TV,13653.5
I-8037461_1,BBC1 Yorkshire and Lincolnshire,358.25
I-8037485_1,BBC1 North East and Cumbria,58063.57142857143
I-8037485_1,BBC2 England,507.5
I-8037487_1,BBC News - TV,178
I-8037487_1,BBC1 North East and Cumbria,19187
I-8037487_1,BBC2 England,58.5
I-8037487_1,CBeebies - TV,178
I-8037488_1,BBC1 London,59775
I-8037488_1,BBC2 England,24933
I-8037488_1,BBC4 TV - TV,3538
I-8037493_1,BBC1 North West,4890.571428571428
I-8037493_1,BBC2 England,58
I-8037499_1,BBC News - TV,4978
I-8037499_1,BBC1 Midlands West,3617.4285714285716
I-8037525_1,BBC1 Scotland,1258
I-8037525_1,BBC2 Scotland,118
I-8037535_1,BBC1 East of England,3292.5
I-8037535_1,CBBC - TV,239
I-8037561_1,BBC News - TV,59
I-8037561_1,BBC1 Wales,21852.333333333332
I-8037561_1,BBC2 Wales,10547.833333333334
I-8037561_1,BBC4 TV - TV,3703
I-8037561_1,CBeebies - TV,238
I-8037591_1,BBC News - TV,2357.8333333333335
I-8037591_1,BBC1 North West,647.6666666666666
I-8037591_1,BBC2 England,59
I-8037599_1,BBC2 England,118
I-8037599_1,BBC4 TV - TV,178
I-8037616_1,BBC1 London,5715.25
I-8037616_1,BBC2 England,238
I-8037631_1,BBC1 South West,6889
I-8037689_1,CBBC - TV,1198
I-8037714_1,BBC News - TV,688
I-8037714_1,BBC Parliament - TV,14094
I-8037714_1,BBC1 North West,31932
I-8037714_1,BBC2 England,13074.6
I-8037714_1,BBC4 TV - TV,3418
I-8037719_1,BBC News - TV,59
I-8037719_1,BBC1 Midlands West,3268.5714285714284
I-8037719_1,BBC2 England,4588.571428571428
I-8037719_1,CBeebies - TV,9853.714285714286
I-8037723_1,BBC1 Yorkshire and Lincolnshire,1275.3333333333333
I-8037723_1,BBC2 England,267.5
I-8037723_1,BBC4 TV - TV,118
I-8037731_1,BBC1 South East,22005.5
I-8037731_1,BBC2 England,2064.5
I-8037731_1,BBC4 TV - TV,59
I-8037731_1,CBeebies - TV,2632
I-8037738_1,BBC1 London,928.5
I-8037738_1,BBC2 England,1259
I-8037745_1,BBC1 Wales,817.6666666666666
I-8037745_1,BBC2 Wales,2724.5
I-8037755_1,BBC1 North West,28170
I-8037755_1,BBC2 England,897
I-8037757_1,BBC1 South East,8750.75
I-8037757_1,BBC2 England,3432.5
I-8037757_1,CBBC - TV,7444.5
I-8037777_1,BBC News - TV,22559.85714285714
I-8037777_1,BBC Parliament - TV,1534.6666666666667
I-8037777_1,BBC1 London,19249.571428571428
I-8037777_1,BBC2 England,10309.285714285714
I-8037777_1,BBC4 TV - TV,1032.5714285714287
I-8037823_1,BBC News - TV,10196.9
I-8037823_1,BBC Parliament - TV,3657
I-8037823_1,BBC1 Midlands East,28874.3
I-8037823_1,BBC2 England,5253.1
I-8037823_1,BBC4 TV - TV,8915.1
I-8037830_1,BBC1 Midlands West,7380.333333333333
I-8037830_1,BBC2 England,59
I-8037834_1,BBC News - TV,1031.25
I-8037834_1,BBC Parliament - TV,118.5
I-8037834_1,BBC1 South East,36851.5
I-8037834_1,BBC2 England,10722.833333333334
I-8037834_1,BBC4 TV - TV,1758
I-8037838_1,BBC Parliament - TV,118
I-8037838_1,BBC1 North East and Cumbria,29880.6
I-8037838_1,BBC2 England,18637
I-8037838_1,BBC4 TV - TV,4617.333333333333
I-8037840_1,BBC News - TV,8543
I-8037840_1,BBC Parliament - TV,388.5
I-8037840_1,BBC1 London,777
I-8037840_1,BBC2 England,758
I-8037854_1,BBC Alba - TV,299
I-8037854_1,BBC News - TV,2278
I-8037854_1,BBC1 Scotland,50124
I-8037854_1,BBC2 Scotland,32081
I-8037870_1,BBC1 Wales,3255.8333333333335
I-8037870_1,BBC2 Wales,717.5
I-8037870_1,BBC4 TV - TV,118
I-8037870_1,CBeebies - TV,1557.5
I-8037901_1,BBC News - TV,837
I-8037901_1,BBC1 Wales,20999.1
I-8037901_1,BBC2 Wales,4913.25
I-8037901_1,CBeebies - TV,1197
I-8037907_1,BBC1 Midlands East,6133.333333333333
I-8037907_1,BBC2 England,1635.3333333333333
I-8037947_1,BBC News - TV,356
I-8037947_1,BBC1 West,17753.75
I-8037947_1,BBC2 England,338.3333333333333
I-8037947_1,BBC4 TV - TV,568
I-8037976_1,BBC1 Scotland,178
I-8038004_1,BBC1 Wales,5139.25
I-8038004_1,BBC2 Wales,11794
I-8038016_1,BBC News - TV,1496
I-8038016_1,BBC1 London,31279.75
I-8038016_1,BBC2 England,3636.75
I-8038016_1,BBC4 TV - TV,359
I-8038037_1,BBC1 West,4739
I-8038037_1,BBC2 England,9473
I-8038058_1,CBeebies - TV,90205.57142857143
I-8038081_1,BBC News - TV,1168
I-8038081_1,BBC2 England,837
I-8038130_1,BBC News - TV,538
I-8038130_1,BBC1 East of England,50427
I-8038130_1,BBC2 England,5709.5
I-8038130_1,BBC4 TV - TV,1336
I-8038131_1,BBC News - TV,6804
I-8038131_1,BBC Parliament - TV,958
I-8038131_1,BBC1 North East and Cumbria,3754.3333333333335
I-8038131_1,BBC2 England,5555.571428571428
I-8038131_1,BBC4 TV - TV,118
I-8038131_1,CBeebies - TV,1905
I-8038134_1,BBC News - TV,377.6666666666667
I-8038134_1,BBC1 Yorkshire and Lincolnshire,29722.5
I-8038134_1,BBC2 England,5920.666666666667
I-8038134_1,BBC4 TV - TV,157.66666666666666
I-8038139_1,BBC1 London,6597
I-8038139_1,BBC2 England,539
I-8038174_1,BBC News - TV,1017
I-8038174_1,BBC1 Wales,29905.25
I-8038174_1,BBC2 Wales,2455
I-8038200_1,BBC Parliament - TV,417
I-8038200_1,BBC1 Midlands West,4462.666666666667
I-8038200_1,BBC2 England,4130.5
I-8038200_1,BBC4 TV - TV,59
I-8038412_1,BBC1 North West,178
I-8038413_1,BBC1 Midlands West,13799.57142857143
I-8038413_1,BBC2 England,7304.714285714285
I-8038413_1,BBC4 TV - TV,59
I-8038450_1,BBC1 North West,6562.833333333333
I-8038463_1,BBC News - TV,2606
I-8038463_1,BBC1 London,15908.285714285714
I-8038463_1,BBC2 England,638
I-8038463_1,BBC4 TV - TV,207
I-8038520_1,BBC1 South,25612.2
I-8038520_1,BBC2 England,2745.3
I-8038520_1,BBC4 TV - TV,427.2
I-8038552_1,BBC1 Ulster,19363.875
I-8038552_1,BBC2 Northern Ireland,4617.25
I-8038552_1,BBC4 TV - TV,358
I-8038630_1,BBC News - TV,762.75
I-8038630_1,BBC1 Scotland,962.5
I-8038630_1,BBC2 Scotland,209
I-8038630_1,BBC4 TV - TV,1158.6666666666667
I-8038654_1,BBC1 Yorkshire and Lincolnshire,15552
I-8038654_1,BBC2 England,3716.75
I-8038654_1,BBC4 TV - TV,419
I-8038654_1,CBeebies - TV,6140.5
I-8038675_1,BBC1 South,4970.5
I-8038675_1,BBC4 TV - TV,178
I-8038675_1,CBBC - TV,59
I-8038679_1,BBC1 Midlands West,68277.6
I-8038679_1,BBC2 England,7564.6
I-8038679_1,CBeebies - TV,1763.5
I-8038681_1,BBC1 Midlands West,6018.6
I-8038681_1,BBC2 England,6548.75
I-8038699_1,BBC News - TV,2245
I-8038699_1,BBC1 Midlands West,6766.5
I-8038699_1,BBC2 England,507.75
I-8038699_1,BBC4 TV - TV,1828
I-8038720_1,BBC News - TV,719
I-8038720_1,BBC1 Scotland,8241.4
I-8038720_1,BBC2 Scotland,2977.6666666666665
I-8038720_1,BBC4 TV - TV,208.5
I-8038724_1,BBC1 Midlands East,6113.555555555556
I-8038724_1,BBC2 England,2336.25
I-8038724_1,BBC4 TV - TV,2249
I-8038733_1,BBC1 East of England,4554.333333333333
I-8038733_1,BBC2 England,5864.333333333333
I-8038733_1,CBBC - TV,7371.5
I-8038733_1,CBeebies - TV,70022.83333333333
I-8038746_1,BBC1 London,7371.5
I-8038746_1,BBC2 England,1731
I-8038755_1,BBC1 East of England,11387
I-8038755_1,BBC2 England,7615
I-8038755_1,BBC4 TV - TV,2635
I-8038759_1,BBC1 South,9318.5
I-8038759_1,BBC2 England,2336.5
I-8038759_1,CBeebies - TV,2636
I-8038762_1,BBC News - TV,239
I-8038762_1,BBC Parliament - TV,118
I-8038762_1,BBC1 South,19714
I-8038762_1,BBC2 England,2995
I-8038762_1,BBC4 TV - TV,1877
I-8038762_1,CBeebies - TV,236
I-8038775_1,BBC1 North West,1618.3333333333333
I-8038784_1,BBC News - TV,238
I-8038784_1,BBC1 Yorkshire and Lincolnshire,9615.333333333334
I-8038784_1,BBC2 England,2413.1428571428573
I-8038784_1,CBBC - TV,1527
I-8038784_1,CBeebies - TV,776
I-8038824_1,BBC News - TV,6837
I-8038824_1,BBC1 South West,7590.142857142857
I-8038824_1,BBC2 England,2473.6666666666665
I-8038831_1,BBC News - TV,632.6
I-8038831_1,BBC1 Midlands West,84139.375
I-8038831_1,BBC2 England,19216.5
I-8038831_1,BBC4 TV - TV,269
I-8038844_1,BBC News - TV,179
I-8038844_1,BBC1 Scotland,6133
I-8038844_1,BBC2 Scotland,397.6666666666667
I-8038844_1,CBBC - TV,58
I-8038844_1,CBeebies - TV,118
I-8038859_1,BBC Alba - TV,598
I-8038859_1,BBC News - TV,718
I-8038859_1,BBC1 South West,12395
I-8038859_1,BBC2 England,2004.5
I-8038859_1,BBC4 TV - TV,356
I-8038870_1,BBC1 London,4606.5
I-8038870_1,BBC2 England,118
I-8038870_1,BBC4 TV - TV,59
I-8038897_1,BBC1 London,8374.25
I-8038897_1,BBC2 England,1885.5
I-8038897_1,BBC4 TV - TV,1298.3333333333333
I-8038904_1,BBC News - TV,599
I-8038904_1,BBC1 London,8203.5
I-8038904_1,BBC2 England,298
I-8038916_1,BBC News - TV,8241
I-8038916_1,BBC1 East of England,156475
I-8038916_1,BBC2 England,10468.6
I-8038916_1,CBeebies - TV,685.5
I-8038930_1,BBC1 Wales,23767.8
I-8038930_1,BBC2 Wales,1297.3333333333333
I-8038948_1,BBC1 South,11920
I-8038948_1,BBC2 England,2338
I-8038983_1,BBC Alba - TV,1228.5
I-8038983_1,BBC News - TV,385.5
I-8038983_1,BBC1 Midlands West,6168.25
I-8038983_1,BBC2 England,318.6666666666667
I-8038983_1,CBeebies - TV,2506.1666666666665
I-8039007_1,BBC1 East of England,2256
I-8039007_1,BBC2 England,694.4
I-8039094_1,BBC News - TV,10275
I-8039094_1,BBC Parliament - TV,1197.6666666666667
I-8039094_1,BBC1 London,18183.5
I-8039094_1,BBC2 England,22726.166666666668
I-8039094_1,BBC4 TV - TV,6888
I-8039097_1,BBC News - TV,957.6666666666666
I-8039097_1,BBC1 Ulster,9193.444444444445
I-8039097_1,BBC2 Northern Ireland,1057.8333333333333
I-8039097_1,CBBC - TV,1722.2222222222222
I-8039097_1,CBeebies - TV,448.5
I-8039128_1,BBC1 London,268
I-8039164_1,BBC1 South,78.66666666666667
I-8039164_1,BBC2 England,59
I-8039164_1,BBC4 TV - TV,118
I-8039201_1,BBC News - TV,1439
I-8039201_1,BBC1 South,64115.333333333336
I-8039201_1,BBC2 England,23799
I-8039201_1,BBC4 TV - TV,2614
I-8039219_1,BBC1 North East and Cumbria,719
I-8039260_1,BBC News - TV,838
I-8039260_1,BBC1 North West,14898.833333333334
I-8039260_1,BBC2 England,7381.166666666667
I-8039260_1,BBC4 TV - TV,1618
I-8039260_1,CBeebies - TV,3297
I-8039272_1,BBC News - TV,477
I-8039272_1,BBC1 North East and Cumbria,7853.125
I-8039272_1,BBC2 England,2677.3333333333335
I-8039272_1,BBC4 TV - TV,119
I-8039328_1,BBC1 West,49567.666666666664
I-8039328_1,BBC2 England,7053.666666666667
I-8039328_1,CBeebies - TV,178
I-8039337_1,BBC1 London,118
I-8039337_1,BBC2 England,59
I-8039344_1,BBC Parliament - TV,2639
I-8039344_1,BBC1 South East,5316
I-8039344_1,BBC2 England,3757.3333333333335
I-8039348_1,BBC Parliament - TV,178
I-8039348_1,BBC1 East of England,44569.333333333336
I-8039348_1,BBC2 England,7627.333333333333
I-8039348_1,BBC4 TV - TV,6675.666666666667
I-8039356_1,BBC1 South East,5290
I-8039356_1,BBC2 England,3299
I-8039384_1,BBC1 London,5333
I-8039384_1,BBC2 England,1225
I-8039384_1,BBC4 TV - TV,1137.5
I-8039429_1,BBC News - TV,896.5
I-8039429_1,BBC1 Yorkshire and Lincolnshire,5116.6
I-8039429_1,BBC2 England,1645.5
I-8039468_1,BBC News - TV,5510
I-8039468_1,BBC Parliament - TV,118
I-8039468_1,BBC1 Ulster,33712
I-8039468_1,BBC2 Northern Ireland,2912.3333333333335
I-8039468_1,BBC4 TV - TV,1197
I-8039468_1,CBBC - TV,59
I-8039486_1,BBC1 Yorkshire and Lincolnshire,798
I-8039486_1,BBC2 England,1259
I-8039521_1,BBC1 North West,5685
I-8039521_1,BBC2 England,59
I-8039564_1,BBC News - TV,237.33333333333334
I-8039564_1,BBC1 East of England,238
I-8039564_1,BBC4 TV - TV,59
I-8039582_1,BBC1 London,13699
I-8039582_1,BBC2 England,2017.6666666666667
I-8039582_1,BBC4 TV - TV,118
I-8039606_1,BBC1 North West,17445
I-8039606_1,BBC2 England,1078
I-8039621_1,BBC2 England,358
I-8039631_1,BBC1 South East,447.5
I-8039662_1,BBC News - TV,179
I-8039662_1,BBC Parliament - TV,268
I-8039662_1,BBC1 North West,10582.42857142857
I-8039662_1,BBC2 England,4516.2
I-8039662_1,BBC4 TV - TV,5035
I-8039693_1,BBC1 North West,4895.666666666667
I-8039693_1,BBC4 TV - TV,222.5
I-8039699_1,BBC News - TV,208.5
I-8039699_1,BBC1 West,13150.714285714286
I-8039699_1,BBC2 England,1337
I-8039781_1,BBC News - TV,2099
I-8039781_1,BBC1 Yorkshire and Lincolnshire,16076.25
I-8039781_1,BBC2 England,1374.75
I-8039781_1,BBC4 TV - TV,475.75
I-8039784_1,BBC News - TV,3316.3333333333335
I-8039784_1,BBC1 London,112602.2
I-8039784_1,BBC2 England,30890.4
I-8039799_1,BBC2 England,9286
