INDIVIDUAl_ID,WEEK,STREAM_LABEL,SUM_DURATION_SEC
I-1029580_1,3,BBC2 England,3280
I-1029580_1,4,BBC1 Yorkshire and Lincolnshire,8613
I-1029580_1,4,BBC2 England,1192
I-1029580_1,5,BBC1 Yorkshire and Lincolnshire,7118
I-1029580_1,5,BBC2 England,1795
I-1029580_1,6,BBC1 Yorkshire and Lincolnshire,14429
I-1029580_1,6,BBC2 England,4121
I-1029580_1,7,BBC1 Yorkshire and Lincolnshire,13347
I-1029580_1,7,BBC2 England,9952
I-1029580_1,8,BBC1 Yorkshire and Lincolnshire,18272
I-1029580_1,8,BBC2 England,15041
I-1029580_1,9,BBC1 Yorkshire and Lincolnshire,14419
I-1029580_1,9,BBC2 England,9891
I-1029580_1,10,BBC Alba - TV,358
I-1029580_1,10,BBC1 Yorkshire and Lincolnshire,21788
I-1029580_1,10,BBC2 England,17915
I-1029580_1,11,BBC Parliament - TV,238
I-1029580_1,11,BBC1 Yorkshire and Lincolnshire,3167
I-1029580_1,11,BBC2 England,7907
I-1029580_1,12,BBC News - TV,298
I-1029580_1,12,BBC1 Yorkshire and Lincolnshire,11178
I-1029580_1,12,BBC2 England,1313
I-1029581_1,1,BBC1 North West,4421
I-1029581_1,1,BBC2 England,2143
I-1029581_1,2,BBC1 North West,10475
I-1029581_1,2,BBC2 England,1858
I-1029581_1,3,BBC1 North West,10351
I-1029581_1,3,BBC2 England,710
I-1029581_1,4,BBC1 North West,2078
I-1029581_1,4,BBC2 England,59
I-1029581_1,5,BBC1 North West,6280
I-1029581_1,5,BBC2 England,118
I-1029581_1,6,BBC1 North West,4000
I-1029581_1,6,BBC2 England,1739
I-1029581_1,7,BBC1 North West,9714
I-1029581_1,7,BBC2 England,897
I-1029581_1,8,BBC1 North West,8747
I-1029581_1,8,BBC2 England,118
I-1029581_1,9,BBC1 North West,1496
I-1029581_1,9,BBC2 England,3113
I-1029581_1,9,BBC4 TV - TV,178
I-1029581_1,10,BBC1 North West,8491
I-1029581_1,10,BBC2 England,118
I-1029581_1,11,BBC1 North West,16826
I-1029581_1,11,BBC2 England,1616
I-1029581_1,12,BBC1 North West,14680
I-1029581_1,12,BBC2 England,476
I-104003_1,1,BBC Alba - TV,708
I-104003_1,1,BBC1 Wales,46773
I-104003_1,1,BBC2 Wales,13784
I-104003_1,2,BBC Alba - TV,295
I-104003_1,2,BBC1 Wales,20738
I-104003_1,2,BBC2 Wales,3775
I-104003_1,3,BBC Alba - TV,768
I-104003_1,3,BBC Parliament - TV,239
I-104003_1,3,BBC1 Wales,85757
I-104003_1,3,BBC2 Wales,958
I-104003_1,4,BBC Alba - TV,1005
I-104003_1,4,BBC1 Wales,68964
I-104003_1,5,BBC Alba - TV,712
I-104003_1,5,BBC1 Wales,79939
I-104003_1,5,BBC2 Wales,1496
I-104003_1,6,BBC Alba - TV,712
I-104003_1,6,BBC1 Wales,88052
I-104003_1,7,BBC Alba - TV,1009
I-104003_1,7,BBC1 Wales,70948
I-104003_1,7,BBC2 Wales,2693
I-104003_1,8,BBC Alba - TV,890
I-104003_1,8,BBC1 Wales,97283
I-104003_1,9,BBC Alba - TV,178
I-104003_1,9,BBC News - TV,2993
I-104003_1,9,BBC1 Wales,79453
I-104003_1,9,BBC2 Wales,3592
I-104003_1,10,BBC1 Wales,45634
I-104003_1,10,BBC2 Wales,8995
I-104003_1,11,BBC Alba - TV,769
I-104003_1,11,BBC1 Wales,127518
I-104003_1,11,BBC2 Wales,1439
I-104003_1,12,BBC Alba - TV,650
I-104003_1,12,BBC News - TV,118
I-104003_1,12,BBC1 Wales,113952
I-104003_1,12,BBC2 Wales,12055
I-104024_1,1,BBC News - TV,1616
I-104024_1,1,BBC1 London,29616
I-104024_1,1,BBC2 England,6229
I-104024_1,1,BBC4 TV - TV,1439
I-104024_1,3,BBC Parliament - TV,178
I-104024_1,3,BBC1 London,41193
I-104024_1,3,BBC2 England,13012
I-104024_1,4,BBC News - TV,1079
I-104024_1,4,BBC1 London,21930
I-104024_1,4,BBC2 England,19968
I-104024_1,12,BBC1 London,14604
I-104024_1,12,BBC2 England,20205
I-3000032_1,1,BBC1 North East and Cumbria,19542
I-3000032_1,1,BBC2 England,599
I-3000032_1,2,BBC1 North East and Cumbria,18039
I-3000032_1,2,BBC2 England,4495
I-3000032_1,3,BBC1 North East and Cumbria,7250
I-3000032_1,3,BBC2 England,418
I-3000032_1,4,BBC Tees,4618
I-3000032_1,4,BBC1 North East and Cumbria,11452
I-3000032_1,5,BBC1 North East and Cumbria,4792
I-3000032_1,6,BBC1 North East and Cumbria,7725
I-3000032_1,7,BBC1 North East and Cumbria,12706
I-3000032_1,7,BBC2 England,118
I-3000032_1,8,BBC1 North East and Cumbria,1486
I-3000032_1,9,BBC News - TV,118
I-3000032_1,9,BBC1 North East and Cumbria,28848
I-3000032_1,9,BBC2 England,8094
I-3000032_1,10,BBC Tees,3238
I-3000032_1,10,BBC1 North East and Cumbria,29870
I-3000032_1,10,BBC2 England,958
I-3000032_1,10,BBC4 TV - TV,3598
I-3000032_1,11,BBC1 North East and Cumbria,2631
I-3000032_1,12,BBC1 North East and Cumbria,16904
I-3000158_1,1,BBC News - TV,4242
I-3000158_1,1,BBC1 South West,53110
I-3000158_1,1,BBC2 England,4788
I-3000158_1,2,BBC News - TV,715
I-3000158_1,2,BBC Parliament - TV,118
I-3000158_1,2,BBC1 South West,48282
I-3000158_1,2,BBC2 England,4432
I-3000158_1,3,BBC News - TV,5257
I-3000158_1,3,BBC Parliament - TV,2037
I-3000158_1,3,BBC1 South West,23009
I-3000158_1,3,BBC2 England,1858
I-3000158_1,5,BBC News - TV,5387
I-3000158_1,5,BBC Parliament - TV,958
I-3000158_1,5,BBC1 South West,57721
I-3000158_1,5,BBC2 England,5211
I-3000158_1,5,BBC4 TV - TV,598
I-3000158_1,6,BBC News - TV,1911
I-3000158_1,6,BBC1 South West,57652
I-3000158_1,6,BBC2 England,4255
I-3000158_1,7,BBC News - TV,3950
I-3000158_1,7,BBC Parliament - TV,118
I-3000158_1,7,BBC1 South West,30733
I-3000158_1,7,BBC2 England,3056
I-3000158_1,8,BBC News - TV,3345
I-3000158_1,8,BBC1 South West,44456
I-3000158_1,8,BBC2 England,9055
I-3000158_1,9,BBC News - TV,4066
I-3000158_1,9,BBC1 South West,33145
I-3000158_1,9,BBC2 England,40304
I-3000158_1,10,BBC News - TV,5090
I-3000158_1,10,BBC1 South West,29593
I-3000158_1,10,BBC2 England,6053
I-3000158_1,11,BBC News - TV,7241
I-3000158_1,11,BBC1 South West,46996
I-3000158_1,11,BBC2 England,13133
I-3000158_1,12,BBC News - TV,10355
I-3000158_1,12,BBC Parliament - TV,1379
I-3000158_1,12,BBC1 South West,49804
I-3000158_1,12,BBC2 England,4852
I-3000259_1,2,BBC1 South West,36582
I-3000259_1,2,BBC2 England,9293
I-3000259_1,2,CBBC - TV,5815
I-3000259_1,3,BBC Parliament - TV,3118
I-3000259_1,3,BBC1 South West,52770
I-3000259_1,3,BBC2 England,1738
I-3000259_1,3,CBBC - TV,3958
I-3000259_1,4,BBC News - TV,59
I-3000259_1,4,BBC Parliament - TV,59
I-3000259_1,4,BBC1 South West,41017
I-3000259_1,4,BBC2 England,2459
I-3000259_1,4,CBBC - TV,9177
I-3000259_1,6,BBC1 South West,42998
I-3000259_1,6,BBC2 England,6059
I-3000259_1,6,CBBC - TV,298
I-3000259_1,7,BBC1 South West,31480
I-3000259_1,7,BBC2 England,3778
I-3000259_1,8,BBC1 South West,53193
I-3000259_1,9,BBC1 South West,46365
I-3000259_1,10,BBC1 South West,65913
I-3000259_1,10,BBC2 England,1798
I-3000259_1,10,CBBC - TV,12896
I-3000259_1,11,BBC1 South West,42994
I-3000259_1,11,BBC2 England,59
I-3000259_1,12,BBC1 South West,37964
I-3000259_1,12,BBC2 England,2216
I-3000333_1,1,BBC1 North West,114659
I-3000333_1,1,BBC2 England,28899
I-3000333_1,2,BBC1 North West,71268
I-3000333_1,2,BBC2 England,36145
I-3000333_1,3,BBC Parliament - TV,59
I-3000333_1,3,BBC1 North West,95610
I-3000333_1,3,BBC2 England,30258
I-3000333_1,4,BBC1 North West,56273
I-3000333_1,4,BBC2 England,25649
I-3000333_1,5,BBC1 North West,63104
I-3000333_1,5,BBC2 England,31355
I-3000333_1,6,BBC1 North West,56774
I-3000333_1,6,BBC2 England,24764
I-3000333_1,7,BBC1 North West,44783
I-3000333_1,7,BBC2 England,40175
I-3000333_1,8,BBC1 North West,73750
I-3000333_1,8,BBC2 England,30879
I-3000333_1,8,BBC4 TV - TV,3179
I-3000333_1,9,BBC News - TV,59
I-3000333_1,9,BBC Parliament - TV,118
I-3000333_1,9,BBC1 North West,51500
I-3000333_1,9,BBC2 England,36687
I-3000333_1,9,BBC4 TV - TV,3838
I-3000333_1,10,BBC1 North West,59524
I-3000333_1,10,BBC2 England,7490
I-3000333_1,10,BBC4 TV - TV,118
I-3000333_1,12,BBC1 North West,66736
I-3000333_1,12,BBC2 England,23617
I-3000413_1,1,BBC1 North West,34034
I-3000413_1,1,BBC2 England,26626
I-3000413_1,2,BBC News - TV,599
I-3000413_1,2,BBC1 North West,36039
I-3000413_1,2,BBC2 England,20448
I-3000413_1,10,BBC News - TV,237
I-3000413_1,10,BBC1 North West,41480
I-3000413_1,10,BBC2 England,11501
I-3000413_1,10,BBC4 TV - TV,1258
I-3000413_1,11,BBC1 North West,47749
I-3000413_1,11,BBC2 England,20427
I-3000413_1,11,BBC4 TV - TV,598
I-3000413_1,12,BBC1 North West,26065
I-3000413_1,12,BBC2 England,19537
I-3000413_1,12,BBC4 TV - TV,2809
I-3000436_1,1,BBC1 South,75508
I-3000436_1,1,BBC2 England,15774
I-3000436_1,2,BBC1 South,54885
I-3000436_1,2,BBC2 England,6416
I-3000436_1,2,BBC4 TV - TV,2873
I-3000436_1,3,BBC News - TV,118
I-3000436_1,3,BBC1 South,38074
I-3000436_1,3,BBC2 England,8637
I-3000436_1,4,BBC News - TV,118
I-3000436_1,4,BBC1 South,116534
I-3000436_1,4,BBC2 England,3654
I-3000436_1,4,BBC4 TV - TV,2037
I-3000436_1,5,BBC1 South,135375
I-3000436_1,5,BBC2 England,1077
I-3000436_1,5,BBC4 TV - TV,959
I-3000436_1,7,BBC1 South,74842
I-3000436_1,7,BBC2 England,2698
I-3000436_1,8,BBC News - TV,417
I-3000436_1,8,BBC1 South,111617
I-3000436_1,8,BBC2 England,179
I-3000436_1,8,BBC4 TV - TV,5876
I-3000436_1,9,BBC1 South,155605
I-3000436_1,9,BBC2 England,5758
I-3000436_1,11,BBC News - TV,118
I-3000436_1,11,BBC1 South,80481
I-3000436_1,11,BBC2 England,20271
I-3000519_1,1,BBC1 London,112148
I-3000519_1,1,BBC2 England,22783
I-3000519_1,1,BBC4 TV - TV,6823
I-3000519_1,2,BBC1 London,134592
I-3000519_1,2,BBC2 England,33877
I-3000519_1,2,BBC4 TV - TV,177
I-3000519_1,3,BBC1 London,90295
I-3000519_1,3,BBC2 England,87069
I-3000519_1,3,BBC4 TV - TV,5871
I-3000519_1,4,BBC1 London,55094
I-3000519_1,4,BBC2 England,137181
I-3000519_1,4,BBC4 TV - TV,1015
I-3000519_1,5,BBC1 London,147851
I-3000519_1,5,BBC2 England,32558
I-3000519_1,5,BBC4 TV - TV,59
I-3000519_1,6,BBC1 London,107766
I-3000519_1,6,BBC2 England,24886
I-3000519_1,6,BBC4 TV - TV,1737
I-3000519_1,7,BBC1 London,91571
I-3000519_1,7,BBC2 England,32134
I-3000519_1,7,BBC4 TV - TV,3053
I-3000519_1,8,BBC1 London,121213
I-3000519_1,8,BBC2 England,25962
I-3000519_1,8,BBC4 TV - TV,2935
I-3000519_1,9,BBC1 London,110171
I-3000519_1,9,BBC2 England,43061
I-3000519_1,9,BBC4 TV - TV,5995
I-3000519_1,11,BBC Parliament - TV,1618
I-3000519_1,11,BBC1 London,148794
I-3000519_1,11,BBC2 England,24456
I-3000519_1,11,BBC4 TV - TV,8509
I-3000519_1,12,BBC1 London,124160
I-3000519_1,12,BBC2 England,19721
I-3000519_1,12,BBC4 TV - TV,835
I-3000645_1,1,BBC Alba - TV,118
I-3000645_1,1,BBC1 London,39216
I-3000645_1,1,BBC2 England,13727
I-3000645_1,2,BBC1 London,71018
I-3000645_1,2,BBC2 England,42338
I-3000645_1,3,BBC1 London,74359
I-3000645_1,3,BBC2 England,40472
I-3000645_1,4,BBC1 London,61466
I-3000645_1,4,BBC2 England,55122
I-3000645_1,5,BBC1 London,95968
I-3000645_1,5,BBC2 England,77978
I-3000645_1,6,BBC1 London,79955
I-3000645_1,6,BBC2 England,48633
I-3000645_1,7,BBC1 London,94707
I-3000645_1,7,BBC2 England,53267
I-3000645_1,8,BBC1 London,37298
I-3000645_1,8,BBC2 England,42817
I-3000645_1,9,BBC1 London,57578
I-3000645_1,9,BBC2 England,28788
I-3000645_1,10,BBC1 London,55714
I-3000645_1,10,BBC2 England,38621
I-3000645_1,11,BBC1 London,29676
I-3000645_1,11,BBC2 England,22783
I-3000645_1,12,BBC1 London,38374
I-3000645_1,12,BBC2 England,29445
I-3000692_1,1,BBC1 North West,40170
I-3000692_1,1,BBC2 England,11325
I-3000692_1,2,BBC1 North West,31715
I-3000692_1,2,BBC2 England,4186
I-3000692_1,3,BBC1 North West,40043
I-3000692_1,3,BBC2 England,12991
I-3000692_1,4,BBC1 North West,30272
I-3000692_1,4,BBC2 England,6234
I-3000692_1,5,BBC1 North West,23560
I-3000692_1,5,BBC2 England,11574
I-3000692_1,6,BBC1 North West,27586
I-3000692_1,6,BBC2 England,7554
I-3000692_1,9,BBC1 North West,40406
I-3000692_1,9,BBC2 England,237
I-3000692_1,10,BBC1 North West,22117
I-3000692_1,10,BBC2 England,8336
I-3000692_1,11,BBC1 North West,33330
I-3000692_1,11,BBC2 England,5090
I-3000692_1,12,BBC1 North West,20852
I-3000692_1,12,BBC2 England,895
I-3000879_1,1,BBC News - TV,118
I-3000879_1,1,BBC1 South,75006
I-3000879_1,1,BBC2 England,14320
I-3000879_1,1,BBC4 TV - TV,1136
I-3000879_1,2,BBC1 South,49103
I-3000879_1,2,BBC2 England,16118
I-3000879_1,2,BBC4 TV - TV,178
I-3000879_1,3,BBC1 South,45540
I-3000879_1,3,BBC2 England,10542
I-3000879_1,4,BBC1 South,60477
I-3000879_1,4,BBC2 England,9770
I-3000879_1,5,BBC1 South,49227
I-3000879_1,5,BBC2 England,19715
I-3000879_1,5,BBC4 TV - TV,955
I-3000879_1,6,BBC1 South,54849
I-3000879_1,6,BBC2 England,8081
I-3000879_1,7,BBC1 South,71218
I-3000879_1,7,BBC2 England,5391
I-3000879_1,8,BBC1 South,32484
I-3000879_1,8,BBC2 England,6049
I-3000879_1,11,BBC1 South,38718
I-3000879_1,11,BBC2 England,8506
I-3000879_1,11,BBC4 TV - TV,537
I-3000879_1,12,BBC1 South,53466
I-3000879_1,12,BBC2 England,13184
I-3000879_1,12,BBC4 TV - TV,1795
I-3000893_1,1,BBC Alba - TV,3058
I-3000893_1,1,BBC News - TV,8791
I-3000893_1,1,BBC Parliament - TV,358
I-3000893_1,1,BBC1 North West,25759
I-3000893_1,1,BBC2 England,7245
I-3000893_1,2,BBC Alba - TV,8637
I-3000893_1,2,BBC News - TV,10532
I-3000893_1,2,BBC Parliament - TV,7002
I-3000893_1,2,BBC1 North West,44525
I-3000893_1,2,BBC2 England,713
I-3000893_1,3,BBC Alba - TV,6476
I-3000893_1,3,BBC News - TV,8780
I-3000893_1,3,BBC Parliament - TV,3236
I-3000893_1,3,BBC1 North West,41834
I-3000893_1,3,BBC2 England,6515
I-3000893_1,4,BBC News - TV,4964
I-3000893_1,4,BBC Parliament - TV,1908
I-3000893_1,4,BBC1 North West,31340
I-3000893_1,4,BBC2 England,953
I-3000893_1,5,BBC Alba - TV,2091
I-3000893_1,5,BBC News - TV,3701
I-3000893_1,5,BBC Parliament - TV,2752
I-3000893_1,5,BBC1 North West,27092
I-3000893_1,5,BBC2 England,1362
I-3000893_1,6,BBC Alba - TV,2698
I-3000893_1,6,BBC News - TV,3100
I-3000893_1,6,BBC1 North West,38790
I-3000893_1,6,BBC2 England,2274
I-3000893_1,7,BBC Alba - TV,5696
I-3000893_1,7,BBC News - TV,4720
I-3000893_1,7,BBC Parliament - TV,950
I-3000893_1,7,BBC1 North West,31945
I-3000893_1,7,BBC2 England,118
I-3000893_1,8,BBC Alba - TV,59
I-3000893_1,8,BBC News - TV,3999
I-3000893_1,8,BBC1 North West,29058
I-3000893_1,8,BBC2 England,1072
I-3000893_1,8,CBeebies - TV,118
I-3000893_1,9,BBC Alba - TV,1618
I-3000893_1,9,BBC News - TV,4646
I-3000893_1,9,BBC1 North West,24398
I-3000893_1,9,BBC2 England,1973
I-3000893_1,10,BBC Alba - TV,8637
I-3000893_1,10,BBC News - TV,4421
I-3000893_1,10,BBC1 North West,33796
I-3000893_1,10,BBC2 England,354
I-3000893_1,11,BBC Alba - TV,118
I-3000893_1,11,BBC News - TV,7173
I-3000893_1,11,BBC Parliament - TV,1792
I-3000893_1,11,BBC1 North West,54116
I-3000893_1,11,BBC2 England,1008
I-3000893_1,12,BBC Alba - TV,478
I-3000893_1,12,BBC News - TV,5678
I-3000893_1,12,BBC Parliament - TV,9576
I-3000893_1,12,BBC1 North West,33876
I-3000893_1,12,BBC2 England,715
I-3001000_1,2,BBC1 South,2455
I-3001000_1,2,BBC2 England,298
I-3001000_1,4,BBC1 South,6777
I-3001000_1,4,BBC2 England,299
I-3001000_1,4,BBC4 TV - TV,1858
I-3001000_1,5,BBC News - TV,1077
I-3001000_1,5,BBC1 South,6474
I-3001000_1,5,BBC2 England,3293
I-3001000_1,7,BBC1 South,898
I-3001000_1,8,BBC1 South,6356
I-3001000_1,8,BBC2 England,59
I-3001000_1,8,CBBC - TV,1379
I-3001000_1,9,BBC1 South,59
I-3001000_1,9,BBC2 England,4015
I-3001000_1,11,BBC2 England,8690
I-3001022_1,1,BBC1 Wales,71864
I-3001022_1,1,CBBC - TV,118
I-3001022_1,2,BBC1 Wales,45406
I-3001022_1,2,BBC2 Wales,5517
I-3001022_1,3,BBC News - TV,417
I-3001022_1,3,BBC1 Wales,26746
I-3001022_1,3,BBC2 Wales,5806
I-3001022_1,3,CBBC - TV,239
I-3001022_1,3,CBeebies - TV,10672
I-3001022_1,4,BBC1 Wales,41446
I-3001022_1,4,BBC2 Wales,178
I-3001022_1,4,CBBC - TV,237
I-3001022_1,4,CBeebies - TV,8452
I-3001022_1,5,BBC1 Wales,56257
I-3001022_1,5,BBC2 Wales,358
I-3001022_1,5,CBBC - TV,298
I-3001022_1,5,CBeebies - TV,2877
I-3001022_1,6,BBC1 Wales,46479
I-3001022_1,6,CBeebies - TV,1919
I-3001022_1,7,BBC1 Wales,42110
I-3001022_1,7,BBC2 Wales,1978
I-3001022_1,7,CBBC - TV,59
I-3001022_1,8,BBC1 Wales,43542
I-3001022_1,8,BBC2 Wales,356
I-3001022_1,10,BBC1 Wales,35932
I-3001022_1,11,BBC1 Wales,26256
I-3001022_1,11,BBC2 Wales,955
I-3001022_1,12,BBC1 Wales,28665
I-3001022_1,12,BBC2 Wales,298
I-3001022_1,12,CBeebies - TV,7913
I-3001199_1,2,BBC News - TV,35254
I-3001199_1,2,BBC Parliament - TV,1439
I-3001199_1,2,BBC1 South West,77175
I-3001199_1,2,BBC2 England,31958
I-3001199_1,2,BBC4 TV - TV,14388
I-3001199_1,2,CBeebies - TV,59
I-3001199_1,4,BBC News - TV,37661
I-3001199_1,4,BBC1 South West,60502
I-3001199_1,4,BBC2 England,16121
I-3001199_1,4,BBC4 TV - TV,18290
I-3001199_1,8,BBC News - TV,28956
I-3001199_1,8,BBC1 South West,43771
I-3001199_1,8,BBC2 England,28005
I-3001199_1,9,BBC News - TV,36098
I-3001199_1,9,BBC1 South West,65292
I-3001199_1,9,BBC2 England,13843
I-3001199_1,9,BBC4 TV - TV,25187
I-3001199_1,10,BBC News - TV,40589
I-3001199_1,10,BBC1 South West,72550
I-3001199_1,10,BBC2 England,18226
I-3001199_1,10,BBC4 TV - TV,17929
I-3001199_1,11,BBC News - TV,41976
I-3001199_1,11,BBC1 South West,52816
I-3001199_1,11,BBC2 England,67231
I-3001199_1,11,BBC4 TV - TV,13012
I-3001199_1,12,BBC News - TV,25428
I-3001199_1,12,BBC1 South West,55158
I-3001199_1,12,BBC2 England,31897
I-3001199_1,12,BBC4 TV - TV,12884
I-3001220_1,1,BBC1 East of England,79238
I-3001220_1,1,BBC2 England,6709
I-3001220_1,1,CBeebies - TV,13490
I-3001220_1,2,BBC1 East of England,92920
I-3001220_1,2,BBC2 England,23683
I-3001220_1,3,BBC1 East of England,141036
I-3001220_1,3,BBC2 England,27228
I-3001220_1,3,CBeebies - TV,4256
I-3001220_1,4,BBC1 East of England,147034
I-3001220_1,4,BBC2 England,33529
I-3001220_1,4,CBeebies - TV,11338
I-3001220_1,6,BBC1 East of England,155132
I-3001220_1,6,BBC2 England,8928
I-3001220_1,7,BBC1 East of England,120868
I-3001220_1,7,BBC2 England,14684
I-3001220_1,7,CBeebies - TV,14399
I-3001220_1,8,BBC1 East of England,153992
I-3001220_1,8,BBC2 England,11985
I-3001220_1,8,CBeebies - TV,8398
I-3001220_1,9,BBC1 East of England,121476
I-3001220_1,9,BBC2 England,10367
I-3001220_1,9,CBeebies - TV,2218
I-3001220_1,10,BBC1 East of England,122855
I-3001220_1,10,BBC2 England,12947
I-3001220_1,11,BBC1 East of England,105756
I-3001220_1,11,BBC2 England,15285
I-3001220_1,12,BBC1 East of England,100052
I-3001220_1,12,BBC2 England,9708
I-3001220_1,12,BBC4 TV - TV,4373
I-3001220_1,12,CBeebies - TV,17750
I-3001277_1,1,BBC1 North East and Cumbria,23139
I-3001277_1,1,BBC2 England,3413
I-3001277_1,1,BBC4 TV - TV,6298
I-3001277_1,8,BBC News - TV,2038
I-3001277_1,8,BBC1 North East and Cumbria,30642
I-3001277_1,8,BBC2 England,12831
I-3001277_1,8,BBC4 TV - TV,719
I-3001277_1,9,BBC News - TV,1618
I-3001277_1,9,BBC1 North East and Cumbria,34231
I-3001277_1,9,BBC2 England,3714
I-3001277_1,9,BBC4 TV - TV,236
I-3001277_1,10,BBC News - TV,1919
I-3001277_1,10,BBC1 North East and Cumbria,22957
I-3001277_1,10,BBC2 England,14506
I-3001277_1,10,BBC4 TV - TV,2876
I-3001277_1,11,BBC News - TV,7373
I-3001277_1,11,BBC1 North East and Cumbria,37398
I-3001277_1,11,BBC2 England,16362
I-3001277_1,11,BBC4 TV - TV,237
I-3001277_1,12,BBC News - TV,3775
I-3001277_1,12,BBC1 North East and Cumbria,19642
I-3001277_1,12,BBC2 England,9828
I-3001277_1,12,BBC4 TV - TV,59
I-3001389_1,1,BBC1 Midlands West,31601
I-3001389_1,1,BBC2 England,17271
I-3001389_1,3,BBC1 Midlands West,33340
I-3001389_1,3,BBC2 England,21410
I-3001389_1,3,BBC4 TV - TV,178
I-3001389_1,4,BBC1 Midlands West,14032
I-3001389_1,4,BBC2 England,8634
I-3001389_1,4,BBC4 TV - TV,1378
I-3001389_1,6,BBC1 Midlands West,44260
I-3001389_1,6,BBC2 England,16492
I-3001389_1,7,BBC1 Midlands West,18402
I-3001389_1,7,BBC2 England,19795
I-3001389_1,8,BBC Hereford & Worcester,1319
I-3001389_1,8,BBC News - TV,59
I-3001389_1,8,BBC1 Midlands West,41979
I-3001389_1,8,BBC2 England,35809
I-3001389_1,9,BBC1 Midlands West,12891
I-3001389_1,10,BBC1 Midlands West,34064
I-3001389_1,11,BBC1 Midlands West,14328
I-3001389_1,11,BBC2 England,13791
I-3001389_1,12,BBC1 Midlands West,11692
I-3001389_1,12,BBC2 England,6415
I-3001395_1,2,BBC London 94.9FM,199365
I-3001395_1,2,BBC1 East of England,16070
I-3001395_1,2,BBC2 England,2517
I-3001395_1,7,BBC London 94.9FM,230747
I-3001395_1,8,BBC London 94.9FM,202183
I-3001395_1,8,BBC1 East of England,24348
I-3001395_1,8,BBC2 England,11754
I-3001395_1,9,BBC London 94.9FM,233029
I-3001395_1,9,BBC1 East of England,24586
I-3001395_1,9,BBC2 England,3299
I-3001395_1,10,BBC London 94.9FM,221568
I-3001395_1,10,BBC1 East of England,16372
I-3001395_1,10,BBC2 England,2818
I-3001463_1,1,BBC News - TV,1979
I-3001463_1,1,BBC1 Ulster,20537
I-3001463_1,1,BBC2 Northern Ireland,5809
I-3001463_1,1,BBC4 TV - TV,1671
I-3001463_1,2,BBC1 Ulster,26945
I-3001463_1,2,BBC2 Northern Ireland,8444
I-3001463_1,2,BBC4 TV - TV,3119
I-3001463_1,3,BBC1 Ulster,34156
I-3001463_1,3,BBC2 Northern Ireland,42775
I-3001463_1,3,BBC4 TV - TV,1139
I-3001463_1,4,BBC1 Ulster,15687
I-3001463_1,4,BBC2 Northern Ireland,4556
I-3001463_1,5,BBC News - TV,1078
I-3001463_1,5,BBC1 Ulster,22445
I-3001463_1,5,BBC2 Northern Ireland,10131
I-3001463_1,6,BBC1 Ulster,31259
I-3001463_1,6,BBC2 Northern Ireland,6284
I-3001463_1,7,BBC News - TV,59
I-3001463_1,7,BBC1 Ulster,26349
I-3001463_1,7,BBC2 Northern Ireland,14013
I-3001463_1,8,BBC1 Ulster,20477
I-3001463_1,8,BBC2 Northern Ireland,3471
I-3001463_1,8,BBC4 TV - TV,118
I-3001463_1,8,CBBC - TV,59
I-3001463_1,9,BBC News - TV,1855
I-3001463_1,9,BBC Parliament - TV,118
I-3001463_1,9,BBC1 Ulster,24111
I-3001463_1,9,BBC2 Northern Ireland,4853
I-3001463_1,9,BBC4 TV - TV,478
I-3001463_1,10,BBC1 Ulster,23098
I-3001463_1,10,BBC2 Northern Ireland,2032
I-3001463_1,10,BBC4 TV - TV,179
I-3001463_1,11,BBC News - TV,3777
I-3001463_1,11,BBC Parliament - TV,118
I-3001463_1,11,BBC1 Ulster,20757
I-3001463_1,11,BBC2 Northern Ireland,4969
I-3001463_1,11,BBC4 TV - TV,1079
I-3001463_1,12,BBC1 Ulster,21077
I-3001463_1,12,BBC2 Northern Ireland,1434
I-3001564_1,1,BBC News - TV,3657
I-3001564_1,1,BBC1 Ulster,31817
I-3001564_1,1,BBC2 Northern Ireland,4119
I-3001564_1,1,BBC4 TV - TV,415
I-3001564_1,2,BBC News - TV,716
I-3001564_1,2,BBC1 Ulster,37889
I-3001564_1,2,BBC2 Northern Ireland,238
I-3001564_1,2,BBC4 TV - TV,118
I-3001564_1,3,BBC News - TV,1076
I-3001564_1,3,BBC Parliament - TV,178
I-3001564_1,3,BBC1 Ulster,25231
I-3001564_1,3,BBC2 Northern Ireland,11810
I-3001564_1,3,BBC4 TV - TV,118
I-3001564_1,4,BBC Alba - TV,178
I-3001564_1,4,BBC News - TV,597
I-3001564_1,4,BBC1 Ulster,16418
I-3001564_1,4,BBC2 Northern Ireland,7672
I-3001564_1,5,BBC Alba - TV,1379
I-3001564_1,5,BBC1 Ulster,31459
I-3001564_1,5,BBC2 Northern Ireland,10722
I-3001564_1,6,BBC Alba - TV,5219
I-3001564_1,6,BBC Parliament - TV,659
I-3001564_1,6,BBC1 Ulster,29906
I-3001564_1,6,BBC2 Northern Ireland,1369
I-3001564_1,6,BBC4 TV - TV,1314
I-3001564_1,7,BBC1 Ulster,37711
I-3001564_1,7,BBC2 Northern Ireland,14022
I-3001564_1,8,BBC1 Ulster,18765
I-3001564_1,8,BBC2 Northern Ireland,5323
I-3001564_1,9,BBC Alba - TV,2878
I-3001564_1,9,BBC1 Ulster,23977
I-3001564_1,9,BBC2 Northern Ireland,9581
I-3001564_1,9,BBC4 TV - TV,118
